,pp,pr,pf,tp,tr,tf,tdr
0,0.8917177830731455,0.7428109952148777,0.8104816295606988,0.7608163194654803,0.6627537903633169,0.708407539628176,0.8532030356549168
1,0.8917177830731455,0.7428109952148777,0.8104816295606988,0.7608163194654803,0.6627537903633169,0.708407539628176,0.8532030356549168
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
