,pp,pr,pf,tp,tr,tf,tdr
0,0.8952748750567924,0.7436185789545187,0.8124299096246453,0.7697161709258483,0.6648949404021441,0.7134761240216007,0.8597540178674408
1,0.8952748750567924,0.7436185789545187,0.8124299096246453,0.7697161709258483,0.6648949404021441,0.7134761240216007,0.8597540178674408
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
